stamp_abs,stamp_rel,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz
1778504342.859250069,368.507834196,-0.005357956,0.006394061,-0.000050055,0.017258214,-0.011446084,0.009150517,0.999743672,0.034732885,-0.022572374,0.018697273,0.009121290,-0.015487702,-0.004344805
1778504342.959633112,368.608217239,-0.003924610,0.004558804,0.000168985,0.017958469,-0.011378694,0.008264243,0.999739827,0.036112617,-0.022456529,0.016937953,0.014430423,-0.022108383,-0.003161783
1778504343.020930052,368.669514179,-0.003453062,0.004461305,0.000642128,0.017233282,-0.011633755,0.005852610,0.999766681,0.034610810,-0.023062407,0.012106981,0.014552360,-0.018856880,-0.001325171
1778504343.160560131,368.809144258,-0.000886731,0.005434009,-0.001314581,0.015693491,-0.010720173,0.007879044,0.999788334,0.031561592,-0.021190095,0.016095535,0.023093267,-0.007517311,-0.005017306
1778504343.259082794,368.907666922,0.001058709,0.005583961,-0.001562991,0.015628233,-0.012021617,0.006455883,0.999784757,0.031419052,-0.023838528,0.013288906,0.023429186,-0.005394962,-0.004511604
1778504343.364428759,369.013012886,0.002312452,0.007179397,0.000521363,0.014765506,-0.012008300,0.007992501,0.999786928,0.029729455,-0.023777696,0.016341559,0.021776443,0.002972618,0.002223207
1778504343.464889526,369.113473654,0.000601938,0.008211574,0.001816463,0.013513121,-0.014635268,0.007333372,0.999774688,0.027249689,-0.029069842,0.015065910,0.004122644,0.009085880,0.004611539
1778504343.563422680,369.212006807,-0.000173330,0.007925929,0.000815917,0.014849526,-0.014454049,0.009265720,0.999742326,0.029976025,-0.028629377,0.018964844,-0.000885375,0.003249172,0.000802662
1778504343.668533802,369.317117929,-0.001704565,0.009664251,0.001086162,0.014079336,-0.014605818,0.006688417,0.999771828,0.028363371,-0.029020708,0.013791306,-0.008442963,0.010774047,0.001622250
1778504343.756915331,369.405499458,-0.002441744,0.010111091,0.000917405,0.015190605,-0.015478837,0.005286514,0.999750821,0.030556538,-0.030794216,0.011046120,-0.011746744,0.007583864,0.000309609
1778504343.844932079,369.493516207,-0.001640838,0.009575150,0.000434463,0.015962699,-0.012545029,0.004835433,0.999782193,0.032055216,-0.024932804,0.010072566,-0.001024578,0.000615694,-0.000949476
1778504343.966997147,369.615581274,-0.001232973,0.009528490,0.000825059,0.016563650,-0.012579889,0.004535352,0.999773386,0.033250421,-0.025006438,0.009488496,0.002709333,-0.003228653,0.000460396
1778504344.055243731,369.703827858,-0.000867326,0.009304238,-0.000277821,0.016785591,-0.012301387,0.004610924,0.999772804,0.033693435,-0.024444825,0.009635753,0.005759031,-0.005830270,-0.002703346
1778504344.172486067,369.821070194,-0.000482786,0.008157400,-0.000982389,0.016024315,-0.012280199,0.005223832,0.999782541,0.032185087,-0.024390059,0.010842392,0.006845733,-0.009232401,-0.003711615
1778504344.230834723,369.879418850,-0.001337777,0.008210938,-0.000736098,0.016796162,-0.012173265,0.006256318,0.999765252,0.033752993,-0.024132993,0.012922750,0.004128143,-0.010366816,-0.002683319
1778504344.350271940,369.998856068,-0.001921191,0.008893137,-0.000684908,0.016287751,-0.011448022,0.005236039,0.999788095,0.032702753,-0.022722581,0.010845797,0.004645755,-0.005324722,-0.001793651
1778504344.471530199,370.120114326,-0.001905816,0.007748745,-0.000275488,0.016396419,-0.012278055,0.005518286,0.999774952,0.032936700,-0.024372035,0.011440367,0.004488251,-0.009917808,-0.000032660
1778504344.572737932,370.221322060,-0.002496271,0.006202907,-0.000200151,0.016349860,-0.012060191,0.004181534,0.999784851,0.032808862,-0.023980756,0.008758264,0.003337863,-0.014075827,0.000092413
1778504344.670609951,370.319194078,-0.003251064,0.002350641,-0.001077991,0.018839717,-0.012824243,0.005985066,0.999722353,0.037843734,-0.025418588,0.012454365,0.000271546,-0.031850273,-0.002672093
1778504344.767072916,370.415657043,-0.004188700,0.004010009,-0.000684272,0.015726420,-0.013784651,0.006644861,0.999759225,0.031645582,-0.027357076,0.013725654,-0.004005192,-0.013208029,-0.000622887
1778504344.838915825,370.487499952,-0.004107330,0.005541504,0.001127681,0.013633984,-0.014908030,0.006037522,0.999777682,0.027457436,-0.029649144,0.012484682,-0.005780058,0.000460882,0.004337250
1778504344.955047846,370.603631973,-0.003503555,0.005099169,0.001210337,0.014153767,-0.012923589,0.006693622,0.999793902,0.028487938,-0.025655185,0.013755280,0.000907990,0.000082567,0.003079627
1778504345.063751221,370.712335348,-0.002322684,0.007172403,-0.000367773,0.013507209,-0.012291806,0.005590211,0.999817592,0.027158360,-0.024430542,0.011514129,0.007603914,0.010526951,-0.001463918
1778504345.142440796,370.791024923,-0.001513592,0.007755702,-0.002476595,0.014060544,-0.011783226,0.006160410,0.999812735,0.028272501,-0.023390934,0.012653670,0.011443975,0.009988631,-0.006104633
1778504345.259003401,370.907587528,0.001003453,0.009763643,-0.005961224,0.013554450,-0.010774573,0.006496091,0.999828979,0.027253845,-0.021370985,0.013285472,0.021636178,0.016368804,-0.012582911
1778504345.370915174,371.019499302,0.000633744,0.008414318,-0.005358200,0.015427104,-0.013276294,0.007224861,0.999766746,0.031054601,-0.026326518,0.014861678,0.010639929,0.002996898,-0.008239185
1778504345.468501568,371.117085695,0.001128857,0.007331549,-0.004283559,0.016560214,-0.013745000,0.006222856,0.999749024,0.033301727,-0.027280381,0.012902987,0.007670712,-0.005483807,-0.003757906
1778504345.570705414,371.219289541,0.002302571,0.006187660,-0.002878728,0.016997922,-0.013491725,0.006738176,0.999741787,0.034187774,-0.026750604,0.013936972,0.009145503,-0.011605867,0.000496073
1778504345.671503067,371.320087194,0.000677735,0.007068344,-0.002845144,0.017108826,-0.013797232,0.004716567,0.999747307,0.034358838,-0.027429541,0.009906747,-0.000434922,-0.007843550,0.000115088
1778504345.755264759,371.403848886,-0.001415046,0.007185998,-0.001425004,0.016438682,-0.014589239,0.005172585,0.999745052,0.033039816,-0.029005045,0.010826954,-0.010382785,-0.006496755,0.003523921
1778504345.872562885,371.521147013,-0.002692342,0.008204340,-0.001236929,0.014230721,-0.014852814,0.005307570,0.999774330,0.028629094,-0.029552164,0.011040522,-0.012926069,0.002648517,0.002547455
1778504345.971237183,371.619821310,-0.004213209,0.007952130,-0.001037430,0.015412662,-0.014838824,0.004906374,0.999759064,0.030981962,-0.029523546,0.010272453,-0.016072639,-0.000973205,0.002155677
1778504346.070810556,371.719394684,-0.004958166,0.008771180,0.000231355,0.014669630,-0.013197909,0.003911234,0.999797639,0.029450987,-0.026278748,0.008211029,-0.011352194,0.003762269,0.004684512
1778504346.172711134,371.821295261,-0.005694487,0.007856558,0.002404383,0.015413094,-0.013899717,0.003401652,0.999778807,0.030930722,-0.027691963,0.007233110,-0.011018145,-0.002573933,0.009019303
1778504346.270626545,371.919210672,-0.006945067,0.008182184,0.004592799,0.014309757,-0.014585337,0.004617759,0.999780563,0.028764027,-0.029036194,0.009655136,-0.013943200,0.001415053,0.012334591
1778504346.346889257,371.995473385,-0.006736663,0.009081591,0.002343487,0.013875220,-0.013542505,0.004442074,0.999802154,0.027879005,-0.026959648,0.009261698,-0.007812907,0.005891704,0.004428015
1778504346.456925631,372.105509758,-0.005133577,0.010483504,0.001303454,0.014687463,-0.011646471,0.004014196,0.999816245,0.029475210,-0.023172819,0.008371375,0.005793256,0.008927538,0.001232587
1778504346.554967880,372.203552008,-0.004372960,0.011553422,0.001979064,0.014595900,-0.012352202,0.003557864,0.999810844,0.029287218,-0.024598350,0.007477296,0.007732210,0.010501718,0.002443656
1778504346.638877869,372.287461996,-0.003078797,0.011715690,0.000666933,0.015116094,-0.011675039,0.003170161,0.999812556,0.030313380,-0.023251955,0.006693956,0.013488104,0.007194220,-0.001383735
1778504346.753677845,372.402261972,0.000012499,0.009580143,0.001836219,0.016824523,-0.011989845,0.002868472,0.999782452,0.033726519,-0.023880221,0.006140932,0.021572386,-0.008053665,0.001948482
1778504346.858820677,372.507404804,-0.001032004,0.007375066,0.001958038,0.018528205,-0.014306752,0.002664935,0.999722422,0.037146011,-0.028510671,0.005860963,0.007099141,-0.020294580,0.001175158
1778504346.970570326,372.619154453,-0.002816463,0.005408964,0.000363539,0.017280497,-0.016075297,0.003845011,0.999714052,0.034699470,-0.032013982,0.008247720,-0.007116675,-0.022620035,-0.003270136
1778504347.068772316,372.717356443,-0.003907760,0.004152691,-0.000223986,0.016884390,-0.015428736,0.005211863,0.999724816,0.033942797,-0.030677793,0.010947236,-0.010625304,-0.021759689,-0.004274940
1778504347.172652245,372.821236372,-0.004600101,0.003577018,-0.000369015,0.016511295,-0.013514870,0.004834192,0.999760649,0.033163398,-0.026866866,0.010116189,-0.008043349,-0.017331954,-0.002952908
1778504347.263579607,372.912163734,-0.005536544,0.003917454,0.000000664,0.015615817,-0.014554513,0.006454460,0.999751295,0.031430050,-0.028904228,0.013366252,-0.010884449,-0.010430449,-0.001404184
1778504347.363793850,373.012377977,-0.005600140,0.003254656,-0.000004663,0.015957285,-0.012073905,0.005615125,0.999784005,0.032057965,-0.023965683,0.011616755,-0.003265925,-0.010806183,-0.000554635
1778504347.466780663,373.115364790,-0.004354950,0.007623931,-0.001880039,0.012543114,-0.010539233,0.006494672,0.999844695,0.025227421,-0.020913791,0.013255002,0.009024183,0.015753162,-0.004689150
1778504347.567313194,373.215897322,-0.003300365,0.010984922,-0.001568066,0.011180795,-0.011005792,0.006174746,0.999857857,0.022501609,-0.021872122,0.012597190,0.013233472,0.029695857,-0.002691961
1778504347.672883034,373.321467161,-0.000456330,0.011520986,0.000244858,0.013012869,-0.010043110,0.006321883,0.999844905,0.026156856,-0.019919890,0.012906104,0.024447576,0.022295747,0.003055860
1778504347.764878273,373.413462400,0.000998901,0.009512894,-0.000600891,0.016229314,-0.011097703,0.005503993,0.999791556,0.032587687,-0.022013905,0.011368907,0.024737390,0.002208760,-0.000229991
1778504347.869626760,373.518210888,0.001043694,0.009617861,0.001312088,0.016211271,-0.013206591,0.004975194,0.999768987,0.032563434,-0.026248785,0.010380043,0.014179146,-0.000400041,0.004173553
1778504347.970225811,373.618809938,0.000582656,0.009736969,0.001822121,0.016319549,-0.014730615,0.004205946,0.999749464,0.032774785,-0.029320773,0.008894519,0.004164552,-0.001765573,0.003896318
1778504348.068770885,373.717355013,0.000672936,0.007588455,0.002641437,0.016895596,-0.015056081,0.004191760,0.999735106,0.033930204,-0.029967026,0.008894173,0.000211925,-0.012775719,0.004576264
1778504348.168845654,373.817429781,-0.002321294,0.008164925,0.001355234,0.015914243,-0.016297322,0.003766149,0.999733440,0.031965048,-0.032471790,0.008053341,-0.015797334,-0.006257799,0.000020894
1778504348.268754959,373.917339087,-0.003605889,0.007504174,0.001030138,0.016749677,-0.016919313,0.004399253,0.999706873,0.033663854,-0.033687707,0.009368165,-0.020528271,-0.009664494,-0.001106977
1778504348.372796297,374.021380424,-0.004273623,0.008738318,0.000784111,0.015467659,-0.015902775,0.004935547,0.999741713,0.031104896,-0.031649936,0.010365878,-0.018039067,-0.000836480,-0.001426672
1778504348.464822531,374.113406658,-0.007838254,0.007758522,0.001535709,0.015063468,-0.017541678,0.004906254,0.999720616,0.030313780,-0.034932847,0.010344740,-0.032910629,-0.004081607,0.000427268
1778504348.547570467,374.196154594,-0.008115757,0.007326703,0.000402355,0.015655330,-0.016787514,0.005745878,0.999719998,0.031517595,-0.033391926,0.012021157,-0.026957101,-0.005418925,-0.003342265
1778504348.656425476,374.305009604,-0.007747247,0.007855338,-0.000203599,0.014377088,-0.015550355,0.004174534,0.999767002,0.028895191,-0.030978384,0.008798596,-0.017359143,0.000592267,-0.002892550
1778504348.753168583,374.401752710,-0.007245374,0.007128884,-0.001403813,0.015157867,-0.013412965,0.006778475,0.999772166,0.030506201,-0.026617466,0.013965887,-0.007504232,-0.003325933,-0.005361693
1778504348.868594170,374.517178297,-0.006852903,0.006734302,-0.001389940,0.014880999,-0.011810868,0.005018985,0.999806916,0.029887489,-0.023469955,0.010390595,0.000748224,-0.003596018,-0.003699941
1778504348.970508575,374.619092703,-0.006490405,0.008279663,-0.000686518,0.013490015,-0.012733015,0.003497583,0.999821812,0.027076312,-0.025369850,0.007339885,0.002377135,0.006912585,-0.001285241
1778504349.067842007,374.716426134,-0.005247782,0.008172679,0.000949779,0.014331420,-0.011746579,0.003389225,0.999822555,0.028749204,-0.023393978,0.007115945,0.009190541,0.003219231,0.003435236
1778504349.171098709,374.819682837,-0.003986348,0.009489931,-0.000231282,0.013512061,-0.011686808,0.003535194,0.999834159,0.027112936,-0.023276306,0.007387109,0.013808769,0.009148091,0.000190020
1778504349.263293028,374.911877155,-0.001917527,0.009721822,0.001072685,0.012922975,-0.012764606,0.002680266,0.999831425,0.025921319,-0.025458384,0.005691416,0.016400449,0.010113927,0.003569338
1778504349.355113268,375.003697395,0.000149545,0.009563445,-0.000239915,0.014111823,-0.012542834,0.002853503,0.999817679,0.028302706,-0.025003163,0.006061903,0.020434410,0.005135098,-0.000765751
1778504349.472793579,375.121377707,0.001809606,0.007906681,0.000685634,0.015861130,-0.012550075,0.003505063,0.999789295,0.031818854,-0.024986273,0.007409146,0.019105825,-0.006760746,0.001578069
1778504349.569594383,375.218178511,0.002251756,0.006061881,0.002023315,0.016647568,-0.013143214,0.002053930,0.999772922,0.033359212,-0.026215076,0.004546110,0.013645657,-0.015196473,0.004140391
1778504349.656886101,375.305470228,-0.000061824,0.005961562,0.003655744,0.015374687,-0.015238200,0.001501901,0.999764553,0.030807038,-0.030427737,0.003473275,-0.004030735,-0.010695031,0.006725912
1778504349.769734621,375.418318748,-0.000590049,0.007408997,0.001516199,0.014336212,-0.015488485,0.002607251,0.999773865,0.028764400,-0.030900125,0.005660148,-0.007241002,0.000431356,-0.000570564
1778504349.846783400,375.495367527,-0.000986795,0.008698071,0.001229552,0.012561251,-0.015427724,0.003821372,0.999794778,0.025249882,-0.030757962,0.008032645,-0.008835973,0.009694275,-0.001086432
1778504349.971525192,375.620109320,-0.001823814,0.009295935,0.001003900,0.014018614,-0.015565592,0.003195616,0.999775464,0.028147688,-0.031039582,0.006829555,-0.011916456,0.007396015,-0.000703849
1778504350.071339130,375.719923258,-0.002062692,0.010358816,0.000969650,0.014065595,-0.015228986,0.001628247,0.999783770,0.028191467,-0.030410268,0.003685911,-0.010747597,0.010026989,-0.000597295
1778504350.171576977,375.820161104,-0.003633091,0.010889384,0.001050015,0.014999057,-0.014795050,0.002118671,0.999775798,0.030071716,-0.029524199,0.004682273,-0.014290827,0.007343096,0.000414304
1778504350.266262531,375.914846659,-0.004179076,0.008772592,0.002605549,0.016646056,-0.014618436,0.000839558,0.999754222,0.033328857,-0.029205888,0.002166307,-0.013051149,-0.006898766,0.003156705
1778504350.323552608,375.972136736,-0.002994139,0.007090612,0.001330945,0.016940718,-0.013164127,0.002483497,0.999766748,0.033957133,-0.026240980,0.005413746,-0.003420388,-0.014418229,-0.000246862
1778504350.432633877,376.081218004,-0.004900956,0.005659069,0.001197025,0.015499053,-0.013521137,0.003284922,0.999783060,0.031096505,-0.026937839,0.006990141,-0.009156253,-0.014548277,-0.000507830
1778504350.521262407,376.169846535,-0.005088744,0.006309755,0.000630503,0.014152765,-0.011057503,0.002148203,0.999836395,0.028359103,-0.022052369,0.004609828,-0.001464089,-0.005492891,-0.001621589
1778504350.671579838,376.320163965,-0.005160444,0.004802170,0.001543291,0.014432372,-0.011091189,0.002203544,0.999831904,0.028919874,-0.022116847,0.004727665,0.003984897,-0.007390860,0.000903901
1778504350.772809029,376.421393156,-0.004972235,0.006616626,0.000066512,0.012663358,-0.010994330,0.001209035,0.999858641,0.025358550,-0.021956695,0.002696831,0.007240420,0.006483384,-0.002362762
1778504350.870643854,376.519227982,-0.003329441,0.007874020,0.000153511,0.012418736,-0.009523680,0.000223137,0.999877505,0.024845739,-0.019040635,0.000682888,0.018241599,0.013270805,-0.000926760
1778504350.971025467,376.619609594,-0.001209472,0.008989646,0.000406133,0.011947234,-0.010143007,0.000080428,0.999877181,0.023900356,-0.020282992,0.000403282,0.023723899,0.017651871,0.000579887
1778504351.059550047,376.708134174,-0.000720609,0.010925285,0.001167583,0.011924166,-0.012280576,-0.000180100,0.999853474,0.023849870,-0.024564318,-0.000067296,0.017484807,0.024215365,0.001514609
1778504351.166998148,376.815582275,0.000662159,0.012000797,0.000820471,0.013868331,-0.012834461,0.000006958,0.999821457,0.027744585,-0.025666965,0.000370020,0.016252039,0.018450426,0.000618993
1778504351.262978792,376.911562920,0.002224630,0.010893609,0.000374426,0.015136185,-0.013234790,-0.002055858,0.999795734,0.030227006,-0.026529521,-0.003711543,0.016008533,0.006356526,-0.001607684
1778504351.334865332,376.983449459,0.001427966,0.009549541,0.000083765,0.015784985,-0.013758876,-0.003431458,0.999774851,0.031485648,-0.027623401,-0.006429501,0.007918737,-0.002479990,-0.001783302
1778504351.444241285,377.092825413,-0.000004740,0.008822120,0.000909192,0.016450412,-0.015013395,-0.004132595,0.999743419,0.032789077,-0.030159624,-0.007772730,-0.003850112,-0.007829252,0.001042497
1778504351.547055006,377.195639133,-0.000618171,0.007580408,0.000190462,0.016170029,-0.014643843,-0.003399689,0.999756235,0.032252126,-0.029394726,-0.006326912,-0.006147497,-0.011850271,-0.002298854
1778504351.672754526,377.321338654,-0.001367847,0.006991930,0.001512087,0.015641572,-0.015708260,-0.002658772,0.999750730,0.031212363,-0.031497070,-0.004827228,-0.010806345,-0.009759537,0.002030990
1778504351.772527695,377.421111822,-0.001856508,0.005014972,-0.000340299,0.016516055,-0.016063722,-0.001157304,0.999733883,0.033009201,-0.032162667,-0.001784296,-0.012639804,-0.017917896,-0.004008275
1778504351.871585369,377.520169497,-0.003849168,0.003201452,-0.000594144,0.016618930,-0.016150300,-0.001843638,0.999729753,0.033192795,-0.032358796,-0.003151134,-0.020160525,-0.020657287,-0.005287558
1778504351.945722580,377.594306707,-0.003854446,0.004870221,-0.000256470,0.014066952,-0.013991318,-0.001527474,0.999801996,0.028100320,-0.028023738,-0.002661761,-0.013107434,-0.004999944,-0.002426648
1778504352.071072340,377.719656467,-0.005462547,0.006680164,-0.000012599,0.013034222,-0.012438866,-0.000047778,0.999837678,0.026074046,-0.024877505,0.000228791,-0.010497961,0.006858159,-0.000382321
1778504352.146798134,377.795382261,-0.004522456,0.007335056,-0.000003208,0.013148205,-0.010526947,0.001245896,0.999857368,0.026327746,-0.021019676,0.002768873,0.001097176,0.008657053,0.000295606
1778504352.253437996,377.902022123,-0.004161525,0.009714260,-0.000266106,0.012147920,-0.010204389,0.000624912,0.999873946,0.024312981,-0.020392435,0.001497903,0.007610362,0.018769793,-0.000120211
1778504352.372717142,378.021301270,-0.004766039,0.014384256,-0.000405023,0.011178477,-0.011618875,0.000393049,0.999869936,0.022371080,-0.023228030,0.001046041,0.005079509,0.034271545,-0.000683334
1778504352.471032858,378.119616985,-0.003823793,0.011890506,-0.000745804,0.015317173,-0.010097398,-0.000475985,0.999831586,0.030630617,-0.020207351,-0.000642614,0.012943525,0.008376680,-0.002170358
1778504352.553778887,378.202363014,-0.002276164,0.010375352,-0.001385910,0.017889633,-0.010167485,-0.001220745,0.999787524,0.035761883,-0.020375737,-0.002077619,0.018890558,-0.007367562,-0.003218334
1778504352.652725220,378.301309347,0.000366614,0.009916534,-0.000916371,0.017272549,-0.010983969,0.000118285,0.999790477,0.034555665,-0.021961014,0.000616112,0.025057582,-0.009810334,-0.001172247
1778504352.757570982,378.406155109,-0.000383448,0.008530704,-0.000109505,0.016704700,-0.013126764,0.001367440,0.999773360,0.033455452,-0.026204891,0.003173913,0.011403645,-0.014379376,0.000965577
1778504352.856999636,378.505583763,-0.000250773,0.004518778,-0.001958807,0.018301676,-0.013104262,0.000439296,0.999746535,0.036626332,-0.026188794,0.001358496,0.008417076,-0.030757928,-0.004580421
1778504352.958784103,378.607368231,-0.000047538,0.004889755,-0.000895137,0.015837291,-0.013283308,0.001468868,0.999785265,0.031723274,-0.026517494,0.003359035,0.006187786,-0.017804878,-0.000535994
1778504353.044453859,378.693037987,-0.000686404,0.006950402,-0.001502126,0.013239983,-0.013224979,0.001724211,0.999823399,0.026533254,-0.026402697,0.003799343,0.002446605,-0.000379865,-0.001440261
1778504353.161330462,378.809914589,-0.000566744,0.008471582,-0.000091548,0.012321924,-0.012909793,0.002939089,0.999836421,0.024726416,-0.025745775,0.006197457,0.002752095,0.010341652,0.002761628
1778504353.235081673,378.883665800,0.000861267,0.009487814,-0.001747955,0.012764763,-0.011669875,0.001912444,0.999848597,0.025580023,-0.023289498,0.004123364,0.011063314,0.013317238,-0.002315207
1778504353.357359886,379.005944014,-0.000788404,0.010435938,0.000134011,0.013748022,-0.013530779,0.000381337,0.999813865,0.027514781,-0.027049335,0.001134991,-0.001494829,0.013923946,0.002258619
1778504353.456914902,379.105499029,-0.002255827,0.011022612,0.001833406,0.014826126,-0.014270319,0.000034688,0.999788249,0.029663390,-0.028537440,0.000492709,-0.008706507,0.009113020,0.006682674
1778504353.544954777,379.193538904,-0.004833692,0.012115961,0.003079648,0.015222897,-0.016643400,0.000580712,0.999745429,0.030478952,-0.033266781,0.001668775,-0.021884052,0.009234694,0.007215117
1778504353.667224646,379.315808773,-0.005715436,0.013073206,0.003214187,0.015778876,-0.015215397,-0.000110576,0.999759724,0.031566660,-0.030431668,0.000259184,-0.018201894,0.006364214,0.005668445
1778504353.765511990,379.414096117,-0.004652479,0.011305220,0.002143949,0.018322963,-0.013739841,0.000074622,0.999737706,0.036660407,-0.027473196,0.000652961,-0.007292636,-0.009847072,0.000577491
1778504353.868550539,379.517134666,-0.004449157,0.011390305,0.001437760,0.017675214,-0.012039854,0.000581874,0.999771119,0.035373958,-0.024055948,0.001589556,-0.000091994,-0.009402377,-0.000478594
1778504353.970458269,379.619042397,-0.004230478,0.012252061,0.000051569,0.015859451,-0.012713281,0.001140168,0.999792754,0.031756889,-0.025387854,0.002683983,0.001790141,-0.002655891,-0.003872127
1778504354.070874929,379.719459057,-0.005098661,0.010753068,0.002605643,0.015988943,-0.013247291,0.001613901,0.999783106,0.032030379,-0.026440307,0.003652007,-0.002357152,-0.008937545,0.003607348
1778504354.172759295,379.821343422,-0.003681090,0.008764383,0.002116150,0.017209940,-0.011204198,0.002177520,0.999786748,0.034476758,-0.022330522,0.004740958,0.008910367,-0.017616638,0.001609944
1778504354.270593882,379.919178009,-0.002345571,0.007806748,-0.000428026,0.016591382,-0.011067237,0.001088311,0.999800509,0.033214446,-0.022095743,0.002544054,0.014649251,-0.017042464,-0.005333777
1778504354.368172407,380.016756535,-0.001979051,0.008335999,0.000433973,0.015237924,-0.011070802,-0.000059568,0.999822604,0.030481312,-0.022141300,0.000218330,0.014090057,-0.008218757,-0.001784490
1778504354.470919132,380.119503260,-0.000538313,0.007937103,0.000475024,0.014839731,-0.010733673,0.000508535,0.999832142,0.029696592,-0.021450294,0.001335777,0.018636141,-0.006656125,-0.001201906
1778504354.571139336,380.219723463,-0.000560184,0.008058643,-0.000621047,0.014197164,-0.010324974,0.001267968,0.999845102,0.028425979,-0.020612205,0.002829319,0.017087874,-0.002373196,-0.003557514
1778504354.668878555,380.317462683,0.000992652,0.008136979,-0.002382949,0.015223696,-0.009860608,0.001926375,0.999833634,0.030490932,-0.019660549,0.004153153,0.022930585,-0.002984756,-0.007389139
1778504354.772632837,380.421216965,0.002075358,0.005107420,-0.003124893,0.017188788,-0.011637254,0.001961337,0.999782613,0.034431823,-0.023204104,0.004323059,0.019887839,-0.018561881,-0.007934841
1778504354.861315489,380.509899616,0.001094447,0.004195779,-0.000703339,0.017192067,-0.013695413,0.001618164,0.999757096,0.034439774,-0.027331937,0.003707840,0.007300188,-0.018937722,-0.000057024
1778504354.970365047,380.618949175,-0.000385798,0.002608532,-0.003087811,0.017001725,-0.013809803,0.002192099,0.999757683,0.034075269,-0.027541857,0.004854578,-0.001257316,-0.020732598,-0.006395428
1778504355.071215630,380.719799757,-0.000057610,0.004057082,-0.004251542,0.015350695,-0.012032929,0.003276974,0.999804394,0.030787949,-0.023962836,0.006924137,0.003930115,-0.007633828,-0.007274156
1778504355.172470808,380.821054935,-0.000666562,0.006764241,-0.003559363,0.013043273,-0.012953480,0.002775882,0.999827173,0.026165666,-0.025832942,0.005890716,-0.000008504,0.010021330,-0.003577312
1778504355.270766735,380.919350863,-0.002598863,0.007348496,-0.003121599,0.013642808,-0.014295808,0.002412091,0.999801823,0.027363718,-0.028524003,0.005215441,-0.009604714,0.010027790,-0.001753800
1778504355.341542959,380.990127087,-0.003760705,0.006684603,-0.002426253,0.014869385,-0.013439629,0.004485638,0.999789056,0.029868188,-0.026743378,0.009372550,-0.010447055,0.003102198,0.000317462
1778504355.472750902,381.121335030,-0.003989737,0.007412450,-0.002028127,0.015399874,-0.012370440,0.003279661,0.999799510,0.030888999,-0.024637399,0.006941176,-0.004182963,0.003071140,0.001528180
1778504355.546686411,381.195270538,-0.003654824,0.007160088,0.000341018,0.014843854,-0.012171699,0.005656469,0.999799737,0.029832600,-0.024172949,0.011675698,-0.000298324,0.002157737,0.007160527
1778504355.671180248,381.319764376,-0.001412806,0.007698724,-0.000628730,0.015045010,-0.011267928,0.007350627,0.999796304,0.030261693,-0.022311936,0.015041623,0.012722875,0.002721105,0.003615762
1778504355.772565842,381.421149969,0.000034851,0.007014002,0.000284510,0.015989950,-0.010920518,0.006049691,0.999794211,0.032118494,-0.021644763,0.012449366,0.017638324,-0.003464352,0.004298644
1778504355.869175434,381.517759562,0.000224891,0.006371848,0.000005575,0.016051575,-0.011971273,0.004707300,0.999788416,0.032223755,-0.023788605,0.009799853,0.013827163,-0.006280097,0.003075330
1778504355.971074343,381.619658470,0.000361047,0.005941043,-0.001576563,0.016487665,-0.013958104,0.005692149,0.999750433,0.033144808,-0.027725092,0.011846560,0.007267841,-0.008156261,-0.002012530
1778504356.053346634,381.701930761,-0.001247821,0.006749227,-0.000342855,0.015846534,-0.014117566,0.006297671,0.999754930,0.031881040,-0.028032291,0.013045179,-0.002003558,-0.003712830,0.001152979
1778504356.127754450,381.776338577,-0.003496887,0.008177251,-0.000443369,0.014726684,-0.014824454,0.007540103,0.999753223,0.029686865,-0.029423756,0.015520455,-0.012289262,0.004023205,0.000512577
1778504356.270914078,381.919498205,-0.005488211,0.010823977,-0.001184140,0.013291015,-0.015903009,0.007767009,0.999755028,0.026839173,-0.031597020,0.015961592,-0.018485584,0.015789103,-0.001665902
1778504356.371268034,382.019852161,-0.005054335,0.011529625,0.000234560,0.013563602,-0.014353841,0.006253401,0.999785422,0.027315419,-0.028535757,0.012899107,-0.011321733,0.014923674,0.002652761
1778504356.466013670,382.114597797,-0.004322291,0.010436689,0.001226352,0.015852861,-0.012030494,0.005048068,0.999789213,0.031834966,-0.023898138,0.010478628,-0.000953172,0.002010443,0.004632167
1778504356.558402061,382.206986189,-0.002981219,0.010926713,0.002185530,0.015881998,-0.011348491,0.004427085,0.999799667,0.031871615,-0.022553725,0.009215343,0.007899232,0.001688265,0.006165949
1778504356.671116590,382.319700718,-0.001016376,0.011618671,0.001696993,0.016136933,-0.010723334,0.004558061,0.999801897,0.032378226,-0.021296923,0.009462686,0.017185371,0.000315561,0.003281571
1778504356.760688543,382.409272671,0.000263390,0.010548962,0.001181217,0.017005476,-0.010032911,0.003728728,0.999798105,0.034092283,-0.019936275,0.007798807,0.022041572,-0.007453440,0.000673371
1778504356.871190548,382.519774675,0.002207236,0.008003863,0.000311205,0.018552435,-0.009867157,0.002760702,0.999775387,0.037166730,-0.019628707,0.005887451,0.026592275,-0.021149873,-0.001850286
1778504356.959696293,382.608280420,0.002340155,0.005573196,0.000363532,0.018091977,-0.011376326,0.001884735,0.999769827,0.036235755,-0.022681162,0.004181330,0.020361716,-0.026608212,-0.001816550
