stamp_abs,stamp_rel,valid,deg,eig_min,cond,axial,lateral,local_length,width,height,global_length,conf,u_pos_count,u_neg_count,v_pos_count,v_neg_count,four_wall_fit_ok,geom_raw_count,geom_filtered_count,intensity_trim_used
1776866264.663697481,249.503594398,0,0,0.385397655,125.573380097,43.333333272,43.333333272,0.825605618,0.301675018,0.198218039,0.645372020,0.435366024,18,6,1,18,0,130,118,1
1776866264.760118961,249.600015879,0,0,0.304668491,176.501582588,43.999999982,43.999999982,0.511368956,0.223430258,0.687257499,0.645372020,0.475848508,19,1,15,11,0,132,118,1
1776866264.860123873,249.700020790,0,0,0.316993024,127.095627125,34.999999993,34.999999993,0.318191215,0.319962607,0.623214954,0.645372020,0.467141922,19,8,3,14,0,105,94,1
1776866264.960105658,249.800002575,0,0,0.301524586,177.369535992,44.666666478,44.666666478,0.430552095,0.201972101,0.344064870,0.645372020,0.487671388,21,10,6,9,1,134,125,1
1776866265.060348272,249.900245190,1,0,0.223095780,205.984325480,28.716121174,41.141939299,0.651947380,0.336481945,0.316584611,0.645372020,0.502314551,6,9,2,15,0,111,101,1
1776866265.160150766,250.000047684,0,0,0.184669874,168.396795216,27.666666762,27.666666762,0.492759863,0.261258660,0.187825495,0.645372020,0.541047657,9,8,0,12,0,83,74,1
1776866265.260236263,250.100133181,1,0,0.269277486,197.164654069,32.587886363,47.706056915,0.706543242,0.275620211,0.360550202,0.645372020,0.535554782,26,6,0,12,0,128,115,1
1776866265.360229969,250.200126886,0,0,0.229583084,202.919988740,38.999999834,38.999999834,0.522151097,0.316080334,0.186559669,0.645372020,0.588493028,14,8,0,18,0,117,105,1
1776866265.460186005,250.300082922,1,0,0.202596501,260.956827070,26.084836972,43.457581155,0.438492110,0.229930680,0.215820006,0.645372020,0.560788825,9,10,7,7,1,113,103,1
1776866265.560118198,250.400015116,0,0,0.283506069,178.251530702,42.666666875,42.666666875,0.320935359,0.216288020,0.341944652,0.645372020,0.445691425,12,26,19,8,1,128,117,1
1776866265.660362005,250.500258923,0,0,0.246958550,209.921656756,40.999999855,40.999999855,0.364181237,0.255173830,0.503061526,0.645372020,0.553864190,2,16,20,11,0,123,112,1
1776866265.760246277,250.600143194,0,0,0.184662532,224.006693898,33.333333251,33.333333251,0.539917830,0.450471864,0.240822574,0.645372020,0.442139510,14,10,7,3,0,100,90,1
1776866265.860252142,250.700149059,0,0,0.185975538,211.167365943,32.666666586,32.666666586,0.580746776,0.252598618,0.216488020,0.645372020,0.489480174,11,9,7,0,0,98,89,1
1776866265.960165739,250.800062656,0,0,0.317485951,178.979837462,45.666666636,45.666666636,0.496623972,0.204110198,0.173500420,0.645372020,0.505250625,10,14,10,8,1,137,123,1
1776866266.060219049,250.900115967,0,0,0.308383081,130.723073007,33.333333444,33.333333444,0.429638813,0.241637256,0.297896743,0.645372020,0.446993489,1,20,4,8,0,100,90,1
1776866266.165290594,251.005187511,0,0,0.218414354,213.135931888,34.666666616,34.666666616,0.259863020,0.302027347,0.273417327,0.645372020,0.494239808,11,9,6,6,1,104,93,1
1776866266.260191679,251.100088596,0,0,0.168922153,208.660298843,30.000000022,30.000000022,0.220425624,0.851326349,0.521045050,0.645372020,0.400085023,7,2,0,12,0,90,81,1
1776866266.360247850,251.200144768,0,0,0.265245085,161.029562122,34.333333226,34.333333226,0.509289417,0.460528803,0.339241198,0.645372020,0.513354929,13,7,5,3,0,103,93,1
1776866266.460276842,251.300173759,1,0,0.311676736,172.510196831,32.265140401,47.867429708,0.545687180,0.361021381,0.278531284,0.645372020,0.503125998,11,12,6,5,0,128,121,1
1776866266.560006142,251.399903059,0,0,0.292712935,173.756690668,40.333333330,40.333333330,0.564031351,0.297947623,0.261535924,0.645372020,0.489315407,13,17,11,4,0,121,109,1
1776866266.660286903,251.500183821,0,0,0.210683619,206.876488474,32.999999974,32.999999974,0.136810356,0.497237149,0.756825288,0.645372020,0.501346601,5,10,9,6,0,99,90,1
1776866266.760153532,251.600050449,0,0,0.197892784,235.912226032,35.000000198,35.000000198,0.291803743,0.753385538,0.335938953,0.645372020,0.559932558,14,7,12,5,0,105,95,1
1776866266.860246181,251.700143099,1,0,0.224332304,181.863168619,24.345386725,36.827306462,0.563169143,0.340477132,0.270127666,0.645372020,0.548369252,15,8,9,1,0,98,89,1
1776866266.960242987,251.800139904,0,0,0.289473444,170.962563688,39.333333078,39.333333078,0.301322965,0.547849419,0.240737409,0.645372020,0.505761255,4,13,14,3,0,118,107,1
1776866267.060345650,251.900242567,0,0,0.276371246,170.001023274,39.666666610,39.666666610,0.438802907,0.273023121,0.370743783,0.645372020,0.444861542,20,10,11,5,0,119,113,1
1776866267.160202503,252.000099421,0,0,0.288583020,189.506960978,43.000000339,43.000000339,0.482624298,0.414383659,0.257450967,0.645372020,0.574098084,8,10,15,5,0,129,116,1
1776866267.260180473,252.100077391,1,0,0.256713355,200.375991747,26.871887481,46.564056178,0.481914814,0.385138582,0.256041897,0.645372020,0.559314428,4,18,15,3,0,120,109,1
1776866267.360108137,252.200005054,0,0,0.191171457,223.622651831,33.000000074,33.000000074,0.304967747,0.632216948,0.361265726,0.645372020,0.529102373,17,13,11,4,0,99,89,1
1776866267.460190296,252.300087214,0,0,0.271902745,198.853736740,42.999999862,42.999999862,0.429434040,0.263700367,0.607560421,0.645372020,0.483885381,19,5,6,8,0,129,117,1
1776866267.560197592,252.400094509,0,0,0.285701376,170.323960279,38.333333423,38.333333423,0.417584373,0.215680229,0.196454692,0.645372020,0.537031957,9,9,9,8,1,115,104,1
1776866267.660297632,252.500194550,0,0,0.273278435,133.313137413,31.333333206,31.333333206,0.311183486,0.094974777,0.594753632,0.645372020,0.451966564,17,6,9,7,1,94,87,1
1776866267.762612820,252.602509737,0,0,0.279367135,180.253169047,42.666666575,42.666666575,0.400308892,0.160687373,0.323223739,0.645372020,0.434941635,11,7,16,17,1,128,115,1
1776866267.861543655,252.701440573,1,0,0.307714558,154.922248145,29.501514836,44.749242418,0.312252862,0.218693851,0.250214064,0.645372020,0.503805047,13,14,6,8,1,119,107,1
1776866267.960176468,252.800073385,0,0,0.410276505,138.212713039,45.666666571,45.666666571,0.461267757,0.618132518,0.263335677,0.645372020,0.474376041,18,13,4,21,0,137,123,1
1776866268.060153961,252.900050879,0,0,0.391825938,126.420600750,40.333333331,40.333333331,0.273767596,0.178371912,0.440464483,0.645372020,0.458389979,7,22,10,17,1,121,112,1
1776866268.160151243,253.000048161,0,0,0.261004176,167.970206017,35.666666407,35.666666407,0.269845937,0.329717727,0.875028410,0.645372020,0.494923138,5,14,12,9,0,107,98,1
1776866268.260394812,253.100291729,1,0,0.277259275,203.801183533,28.790268063,49.104866278,0.657531690,0.332317350,0.245649829,0.645372020,0.581403368,11,18,1,13,0,127,114,1
1776866268.360270739,253.200167656,0,0,0.364159656,123.838137499,39.666666685,39.666666685,0.427000594,0.473837238,0.518725239,0.645372020,0.448324968,12,22,2,15,0,119,107,1
1776866268.460285187,253.300182104,1,0,0.266565443,169.563184080,28.585355489,39.207322018,0.589099628,0.249911489,0.277508932,0.645372020,0.513316705,4,14,2,19,0,107,96,1
1776866268.560067415,253.399964333,0,0,0.179060733,269.048055663,35.999999990,35.999999990,0.545310687,0.731081845,0.303969100,0.645372020,0.568719147,14,6,2,15,0,108,97,1
1776866268.660025597,253.499922514,0,0,0.325240173,161.028575603,39.666666449,39.666666449,0.426780008,0.314983236,0.299946965,0.645372020,0.499062307,8,18,1,17,0,119,108,1
1776866268.760200977,253.600097895,0,0,0.253381786,192.333663355,37.000000090,37.000000090,0.194919945,0.318891918,0.499549380,0.645372020,0.555887507,14,15,2,16,0,111,100,1
1776866268.860318184,253.700215101,1,0,0.243633310,233.923447957,31.791913186,48.104043842,0.566985078,0.346396180,0.255037300,0.645372020,0.531066461,8,21,2,13,0,128,121,1
1776866268.960222960,253.800119877,1,0,0.232461454,194.160832859,27.714832130,41.642583832,0.421986346,0.221161094,0.216324622,0.645372020,0.507153108,7,13,8,14,1,111,101,1
1776866269.060156822,253.900053740,0,0,0.317431739,128.175583909,36.666666718,36.666666718,0.687726178,0.363816499,0.273924031,0.645372020,0.412461223,8,20,2,12,0,110,99,1
1776866269.160145998,254.000042915,0,0,0.310071493,156.161726330,41.333333357,41.333333357,0.493798827,0.282062162,0.163910716,0.645372020,0.442676490,18,12,6,20,1,124,117,1
1776866269.260289192,254.100186110,0,0,0.195186073,207.929483916,31.333333384,31.333333384,0.632709608,0.251778277,0.155174753,0.645372020,0.529966735,9,18,0,11,0,94,84,1
1776866269.360152245,254.200049162,0,0,0.197557289,222.680333077,38.333333508,38.333333508,0.636316179,0.310243899,0.283527208,0.645372020,0.462619109,9,17,3,12,0,115,103,1
1776866269.460297823,254.300194740,0,0,0.188320224,226.367483139,34.333333129,34.333333129,0.420454036,0.182011508,0.226594249,0.645372020,0.430027525,9,10,8,7,1,103,93,1
1776866269.560246229,254.400143147,0,0,0.223763313,210.558748960,37.666666571,37.666666571,0.404646965,0.342652020,0.389745167,0.645372020,0.496964690,7,15,2,10,0,113,101,1
1776866269.660210609,254.500107527,0,0,0.386264511,132.117168008,43.666666486,43.666666486,0.367934559,0.400155168,0.667937366,0.645372020,0.484817012,5,18,10,9,0,131,121,1
1776866269.761221647,254.601118565,0,0,0.311094722,171.843416640,42.333333544,42.333333544,0.563475303,0.435423398,0.570825197,0.645372020,0.449449886,7,25,4,18,0,127,118,1
1776866269.860261202,254.700158119,1,0,0.172231166,245.840612291,22.398659242,39.300670585,0.333063779,0.233214500,0.287600210,0.645372020,0.540260359,6,9,12,7,1,101,91,1
1776866269.960247517,254.800144434,0,0,0.211859405,169.473684416,28.333333315,28.333333315,0.336046689,0.447690504,0.378154910,0.645372020,0.453420622,8,6,3,5,0,85,76,1
1776866270.060259581,254.900156498,1,0,0.252981873,205.941354717,29.285387843,49.357305706,0.528610769,0.271334757,0.394932851,0.645372020,0.552627677,6,19,1,15,0,128,115,1
1776866270.160256147,255.000153065,0,0,0.189858645,213.511634296,32.999999926,32.999999926,0.427877387,0.353189131,0.338563315,0.645372020,0.479821897,10,19,2,10,0,99,90,1
1776866270.260188580,255.100085497,0,0,0.227663681,188.615849532,36.999999962,36.999999962,0.646593590,0.322927053,0.239423701,0.645372020,0.454173621,12,14,2,13,0,111,101,1
1776866270.360162020,255.200058937,0,0,0.322018046,148.417189378,39.000000077,39.000000077,0.253780388,0.474426416,0.189926803,0.645372020,0.472360853,13,13,9,16,1,117,105,1
1776866270.460223198,255.300120115,0,0,0.188839369,227.367446058,35.333333260,35.333333260,0.572889704,0.241870000,0.433448725,0.645372020,0.496525948,13,2,14,9,0,106,96,1
1776866270.561408758,255.401305676,0,0,0.240304679,206.323997683,38.000000053,38.000000053,0.170916755,0.222294477,0.363877043,0.645372020,0.498826468,14,15,15,6,1,114,108,1
1776866270.660252094,255.500149012,0,0,0.247239245,198.935829135,38.666666548,38.666666548,0.393934717,0.193046547,0.498874230,0.645372020,0.563892422,18,7,8,8,1,116,107,1
1776866270.760179281,255.600076199,0,0,0.252567226,198.247645702,39.333332993,39.333332993,0.443984722,0.436046171,0.583336776,0.645372020,0.547531346,26,9,12,4,0,118,107,1
1776866270.860164404,255.700061321,0,0,0.221913333,199.578805039,36.333333129,36.333333129,0.551373947,0.352168494,0.282005799,0.645372020,0.490323829,23,6,14,3,0,109,106,1
1776866270.960136175,255.800033092,0,0,0.196574688,230.287537855,37.999999894,37.999999894,0.140516715,0.180189163,0.479705514,0.645372020,0.482537789,12,6,10,8,1,114,104,1
1776866271.060227394,255.900124311,0,0,0.175854734,258.128160496,32.999999868,32.999999868,0.401767883,0.556809379,0.344383336,0.645372020,0.533494686,8,11,9,4,0,99,90,1
1776866271.160171270,256.000068188,1,0,0.170653819,227.585828399,21.829870727,37.585064675,0.473168251,0.260609415,0.320579135,0.645372020,0.564484640,10,4,16,3,0,97,88,1
1776866271.260290384,256.100187302,0,0,0.318382553,159.357037387,43.333333119,43.333333119,0.271097375,0.207147598,0.274933605,0.645372020,0.468509436,12,7,14,8,1,130,122,1
1776866271.360188007,256.200084925,1,0,0.232367830,215.989317048,25.235343773,43.882327958,0.331518790,0.208929694,0.301290844,0.645372020,0.556581012,9,15,12,6,1,113,103,1
1776866271.460220098,256.300117016,0,0,0.381550244,135.437696610,43.000000136,43.000000136,0.270514816,0.266712748,0.458879260,0.645372020,0.429350136,19,8,5,8,0,129,116,1
1776866271.560152292,256.400049210,0,0,0.274207434,186.743529509,41.666666850,41.666666850,0.506979685,0.233418628,0.131461544,0.645372020,0.549756646,19,7,15,8,1,125,112,1
1776866271.660175085,256.500072002,0,0,0.352941055,148.945249930,44.666666561,44.666666561,0.193039428,0.270360227,0.507485841,0.645372020,0.475302850,27,13,11,6,1,134,121,1
1776866271.760262966,256.600159883,0,0,0.156021225,245.367015084,30.333333364,30.333333364,0.477815517,0.323508233,0.287243217,0.645372020,0.459090562,8,5,8,13,0,91,82,1
1776866271.860374928,256.700271845,1,0,0.198471870,201.441636922,23.310573671,37.844713044,0.438417789,0.258361620,0.394500578,0.645372020,0.540755592,11,3,7,4,0,99,89,1
1776866271.960280895,256.800177813,0,0,0.184827236,242.210321597,38.333333453,38.333333453,0.333419137,0.213890652,0.160907261,0.645372020,0.478123564,15,12,9,7,1,115,109,1
1776866272.060161829,256.900058746,1,0,0.225813063,199.528616426,30.167997982,40.916000791,0.297788989,0.310332199,0.267286306,0.645372020,0.502630722,19,3,4,9,0,112,100,1
1776866272.159960985,256.999857903,0,0,0.243175952,193.093558829,37.000000182,37.000000182,0.521793278,0.279064836,0.451946281,0.645372020,0.541152192,8,21,3,11,0,111,104,1
1776866272.260162592,257.100059509,1,0,0.357788386,152.201566797,28.134674211,48.932662796,0.642665151,0.360011923,0.273467001,0.645372020,0.564391934,14,1,10,17,0,126,113,1
1776866272.360220909,257.200117826,0,0,0.227019800,179.477207665,34.333333268,34.333333268,0.350617290,0.691612721,0.681377673,0.645372020,0.496214828,3,10,10,4,0,103,94,1
1776866272.460348129,257.300245047,0,0,0.195723745,210.482609181,32.666666923,32.666666923,0.174792097,0.373039951,0.818717859,0.645372020,0.499704222,3,16,9,11,0,98,89,1
1776866272.560264587,257.400161505,0,0,0.222472693,190.286765145,32.666666684,32.666666684,0.381508274,0.563982777,0.500692993,0.645372020,0.556487456,8,13,2,10,0,98,90,1
1776866272.660358191,257.500255108,1,0,0.164777974,221.287603880,21.172581180,34.913709475,0.570017751,0.250482941,0.318340087,0.645372020,0.541218155,6,15,3,10,0,91,88,1
1776866272.760143042,257.600039959,0,0,0.250614971,192.689910304,40.666666447,40.666666447,0.529792521,0.358682380,0.227755816,0.645372020,0.453141562,21,3,0,20,0,122,114,1
1776866272.860344648,257.700241566,0,0,0.249705405,173.861791259,35.666666782,35.666666782,0.528282434,0.260110301,0.446330499,0.645372020,0.516865571,4,13,5,12,0,107,96,1
1776866272.960175037,257.800071955,0,0,0.154732077,218.580204137,29.333333259,29.333333259,0.247536946,0.141715690,0.432049002,0.645372020,0.424645488,6,15,10,10,1,88,79,1
1776866273.060335636,257.900232553,1,0,0.160737631,242.561729277,23.739600062,36.630199755,0.550375895,0.283007586,0.328842968,0.645372020,0.530549800,5,10,6,6,0,97,88,1
1776866273.160175323,258.000072241,1,0,0.216600105,188.425901474,24.879397784,36.060300976,0.668224998,0.339848194,0.202804581,0.645372020,0.543514191,7,14,1,12,0,97,87,1
1776866273.260138512,258.100035429,0,0,0.336504968,115.511231469,34.666666602,34.666666602,0.194265892,0.302787259,0.423101598,0.645372020,0.476527023,6,10,11,11,1,104,98,1
1776866273.360213757,258.200110674,0,0,0.176116911,302.409651750,38.000000025,38.000000025,0.527053097,0.463549653,0.270714251,0.645372020,0.551751074,8,12,2,17,0,114,103,1
1776866273.460232735,258.300129652,0,0,0.265940996,178.969830478,36.999999801,36.999999801,0.572224089,0.267747811,0.108538330,0.645372020,0.524968592,11,12,0,8,0,111,101,1
1776866273.561311007,258.401207924,0,0,0.356989245,153.264844830,48.000000215,48.000000215,0.496674831,0.291475498,0.389563540,0.645372020,0.486423100,12,24,3,18,0,144,129,1
1776866273.660319805,258.500216722,1,0,0.281158271,212.724961228,33.212464052,53.893768038,0.355095171,0.231263714,0.385938348,0.645372020,0.522300772,12,21,9,9,1,141,130,1
1776866273.760169506,258.600066423,1,0,0.237752301,240.876760236,27.604717581,50.197641216,0.430065679,0.248643325,0.359952841,0.645372020,0.607357876,4,17,5,15,0,128,115,1
1776866273.860249519,258.700146437,0,0,0.291063786,183.396263290,39.666666738,39.666666738,0.619574624,0.527753735,0.222764676,0.645372020,0.485743781,6,8,4,22,0,119,107,1
1776866273.960332870,258.800229788,0,0,0.325085269,157.939775062,41.999999733,41.999999733,0.523853101,0.314913238,0.279148820,0.645372020,0.497086702,14,11,4,7,0,126,114,1
1776866274.061152935,258.901049852,0,0,0.286876450,168.584827087,38.333333307,38.333333307,0.370981573,0.305999019,0.509234201,0.645372020,0.567451442,9,2,20,7,0,115,103,1
1776866274.160316944,259.000213861,0,0,0.204012907,181.505935166,34.333333215,34.333333215,0.241812348,0.227926785,0.271479187,0.645372020,0.377331629,14,9,6,11,1,103,96,1
1776866274.260358810,259.100255728,0,0,0.198459076,225.146350820,36.333333210,36.333333210,0.454137695,0.416932335,0.630119469,0.645372020,0.503247283,8,8,9,4,0,109,101,1
1776866274.360243082,259.200139999,0,0,0.182708605,219.875163781,31.666666726,31.666666726,0.363022404,0.400229076,0.287120633,0.645372020,0.562563110,11,4,13,3,0,95,85,1
1776866274.460826874,259.300723791,0,0,0.310494156,154.625713357,37.666666755,37.666666755,0.520294964,0.401795721,0.467760213,0.645372020,0.555743538,8,14,5,2,0,113,105,1
1776866274.560174704,259.400071621,1,0,0.151947161,293.595250330,24.703926648,41.148036544,0.287835624,0.326110072,0.237054609,0.645372020,0.552072292,8,11,13,8,1,107,97,1
1776866274.660195589,259.500092506,1,0,0.339142555,145.348808846,28.122506994,43.938746709,0.505062211,0.269530046,0.272209701,0.645372020,0.525196100,16,12,2,12,0,116,104,1
1776866274.760152578,259.600049496,1,0,0.227672829,210.280379644,31.740527689,44.629735817,0.558575677,0.384136778,0.224673419,0.645372020,0.513250813,17,13,3,13,0,121,110,1
1776866274.860281229,259.700178146,0,0,0.204287033,176.498661477,32.000000233,32.000000233,0.377637892,0.260973218,0.308115043,0.645372020,0.431451188,12,6,0,13,0,96,86,1
1776866274.960241556,259.800138474,0,0,0.242099486,171.528585843,35.333333266,35.333333266,0.401555152,0.250646616,0.475618949,0.645372020,0.440420490,15,7,6,5,0,106,95,1
1776866275.060400963,259.900297880,0,0,0.278769143,181.965906750,41.666666683,41.666666683,0.546973025,0.423857147,0.239809723,0.645372020,0.466906264,24,9,3,13,0,125,114,1
1776866275.160154581,260.000051498,0,0,0.241751038,215.538542981,40.999999890,40.999999890,0.306672782,0.226097850,0.219813431,0.645372020,0.491718610,12,11,7,7,1,123,111,1
1776866275.261198044,260.101094961,1,0,0.230231061,157.296784176,21.085967247,33.457016432,0.400770364,0.354589692,0.247786751,0.645372020,0.523696366,10,9,0,12,0,88,79,1
1776866275.360193491,260.200090408,0,0,0.219417050,207.735675841,38.666666518,38.666666518,0.458709962,0.200726475,0.146203685,0.645372020,0.487144964,14,6,7,14,1,116,104,1
1776866275.460332632,260.300229549,1,0,0.258144475,211.551867046,25.950607962,46.524695812,0.533567141,0.366556735,0.237618558,0.645372020,0.579442514,7,14,2,10,0,119,107,1
1776866275.560286999,260.400183916,0,0,0.230148638,181.271859161,33.666666557,33.666666557,0.535967213,0.262474672,0.338949441,0.645372020,0.490435156,17,7,2,9,0,101,91,1
1776866275.660326242,260.500223160,0,0,0.326423335,140.713557180,39.999999773,39.999999773,0.450746370,0.325612724,0.650262853,0.645372020,0.426306576,21,4,7,18,0,120,109,1
1776866275.760271311,260.600168228,0,0,0.400608795,151.643339461,50.999999926,50.999999926,0.532525632,0.242805077,0.199394187,0.645372020,0.500393423,12,14,6,21,1,153,140,1
1776866275.860287189,260.700184107,1,0,0.229802665,203.806815387,31.159042643,44.420478552,0.522818282,0.304262355,0.290538835,0.645372020,0.501066818,23,12,3,8,0,120,108,1
1776866275.960242510,260.800139427,0,0,0.290972288,129.538319895,33.666666576,33.666666576,0.713387802,0.412675983,0.202314257,0.645372020,0.405463086,19,13,0,16,0,101,92,1
1776866276.060329437,260.900226355,1,0,0.268633663,175.242303623,25.299765438,42.350116958,0.710884447,0.362755665,0.285665501,0.645372020,0.556025401,14,10,0,12,0,110,99,1
1776866276.160285950,261.000182867,1,0,0.187658517,259.776816456,26.057846005,43.971076626,0.409660109,0.325410971,0.294319792,0.645372020,0.574251811,5,14,2,8,0,114,105,1
1776866276.260194778,261.100091696,0,0,0.178083315,217.167329701,32.333333413,32.333333413,0.373988414,0.594621150,0.781607039,0.645372020,0.536017484,3,12,10,16,0,97,87,1
1776866276.360375404,261.200272322,0,0,0.230941736,181.283413727,35.333333113,35.333333113,0.277048982,0.312149111,0.583399279,0.645372020,0.537661789,5,19,9,5,0,106,95,1
1776866276.460256100,261.300153017,0,0,0.427721488,138.530923171,49.666666421,49.666666421,0.280308285,0.177697519,0.390701096,0.645372020,0.515289165,12,21,8,14,1,149,134,1
1776866276.560224056,261.400120974,1,0,0.169310888,253.274329183,20.827150167,40.086425115,0.566207275,0.341384933,0.209781093,0.645372020,0.653727703,8,6,11,1,0,101,91,1
1776866276.660376310,261.500273228,1,0,0.214012801,229.511520832,26.277230992,42.361384581,0.451822180,0.322138623,0.262170808,0.645372020,0.541462824,14,6,12,3,0,111,100,1
1776866276.760259390,261.600156307,0,0,0.292056796,176.948699830,39.666666476,39.666666476,0.194609720,0.453319033,0.918117911,0.645372020,0.459462278,14,20,15,3,0,119,107,1
1776866276.860364437,261.700261354,0,0,0.234063699,201.375342798,36.999999897,36.999999897,0.238547257,0.379678630,0.669542057,0.645372020,0.552308484,4,17,15,13,0,111,103,1
1776866276.960131407,261.800028324,0,0,0.241034899,181.326181553,36.000000164,36.000000164,0.251069370,0.314161197,0.264547653,0.645372020,0.464395631,6,11,14,11,1,108,97,1
1776866277.060235739,261.900132656,0,0,0.310060002,162.176483438,44.333333517,44.333333517,0.585896615,0.252162350,0.285264035,0.645372020,0.454198813,9,21,15,2,0,133,120,1
1776866277.160247326,262.000144243,0,0,0.265174591,181.095067861,39.333333106,39.333333106,0.240370828,0.323307791,0.727213693,0.645372020,0.498908563,5,28,16,9,0,118,112,1
1776866277.260283232,262.100180149,0,0,0.209060143,205.599688846,37.666666493,37.666666493,0.281838882,0.252746304,0.288327591,0.645372020,0.443190221,14,9,11,12,1,113,103,1
1776866277.360223770,262.200120687,0,0,0.148274589,270.677244287,30.666666773,30.666666773,0.413431345,0.826839697,0.370913956,0.645372020,0.409814524,11,7,0,12,0,92,82,1
1776866277.460181236,262.300078154,0,0,0.359906951,135.406304137,41.999999962,41.999999962,0.217476122,0.440194136,0.915121810,0.645372020,0.425059311,4,22,6,12,0,126,115,1
1776866277.560196638,262.400093555,0,0,0.285887527,170.127787946,42.333333089,42.333333089,0.636261631,0.324116296,0.319164653,0.645372020,0.451132479,8,18,3,14,0,127,114,1
1776866277.660214186,262.500111103,0,0,0.232327060,175.411012412,34.000000198,34.000000198,0.323485336,0.295536691,0.371162825,0.645372020,0.451451339,12,12,17,5,0,102,93,1
1776866277.760219097,262.600116014,1,0,0.232433612,195.227036415,28.532379132,39.233810731,0.654641766,0.321061333,0.219195641,0.645372020,0.516239193,13,14,1,14,0,107,97,1
1776866277.860342979,262.700239897,0,0,0.260923447,189.090873873,39.333333680,39.333333680,0.484714537,0.414051933,0.290019104,0.645372020,0.511731430,10,9,4,9,0,118,106,1
1776866277.960249662,262.800146580,1,0,0.179426749,246.069101790,20.546990597,38.226504759,0.343522891,0.265492432,0.285999322,0.645372020,0.613679647,12,13,2,6,0,97,87,1
1776866278.060199499,262.900096416,0,0,0.299031788,193.220394122,44.999999774,44.999999774,0.385208446,0.192425982,0.364908938,0.645372020,0.543357686,8,20,11,15,1,135,122,1
1776866278.160369635,263.000266552,0,0,0.244960811,219.699114013,43.000000119,43.000000119,0.282489564,0.224745009,0.454135925,0.645372020,0.532091692,10,20,18,7,1,129,116,1
1776866278.260315180,263.100212097,0,0,0.297159644,187.966844218,48.000000009,48.000000009,0.326292962,0.204008683,0.184260993,0.645372020,0.448996607,12,22,13,11,1,144,132,1
1776866278.360200405,263.200097322,0,0,0.207964985,203.645517205,33.666666524,33.666666524,0.623057978,0.290779351,0.162225030,0.645372020,0.579486901,11,13,14,0,0,101,91,1
1776866278.460317850,263.300214767,1,0,0.289920719,168.987759050,29.850907067,47.074546324,0.554033835,0.327581245,0.309419798,0.645372020,0.529693334,9,18,9,1,0,124,111,1
1776866278.560302019,263.400198936,0,0,0.374081971,163.582319472,47.666666632,47.666666632,0.513552122,0.259510715,0.218790862,0.645372020,0.433917846,10,21,11,9,1,143,128,1
1776866278.660326004,263.500222921,0,0,0.187250796,245.229126240,34.333333462,34.333333462,0.482233258,0.542826137,0.626874866,0.645372020,0.597895097,5,18,10,4,0,103,92,1
1776866278.760196209,263.600093126,0,0,0.258545063,197.888726665,37.333333214,37.333333214,0.503603274,0.842067811,0.318128772,0.645372020,0.548690092,13,16,16,0,0,112,100,1
1776866278.860339403,263.700236320,0,0,0.312392216,145.243261642,37.666666643,37.666666643,0.426885220,0.136970342,0.250853430,0.645372020,0.465923819,6,13,10,8,1,113,105,1
1776866278.960230112,263.800127029,0,0,0.185277033,209.226410757,32.666666606,32.666666606,0.616502419,0.326430357,0.333274779,0.645372020,0.478222037,11,15,14,2,0,98,89,1
1776866279.060311079,263.900207996,0,0,0.226559395,194.864573221,34.666666572,34.666666572,0.290303012,0.421555116,0.090338640,0.645372020,0.483501422,11,13,17,8,1,104,99,1
1776866279.160242319,264.000139236,1,0,0.197203865,231.925175462,26.112327540,41.443836363,0.438044999,0.265540697,0.259286956,0.645372020,0.558352054,8,16,8,0,0,109,98,1
1776866279.260278225,264.100175142,0,0,0.297781913,140.207731569,36.666666533,36.666666533,0.266009454,0.206767879,0.357675413,0.645372020,0.380868842,6,14,6,12,1,110,99,1
1776866279.360183477,264.200080395,1,0,0.337875180,153.847183084,29.801791750,45.599104216,0.319867102,0.301347029,0.285577442,0.645372020,0.515108230,17,19,10,1,0,121,111,1
1776866279.460130930,264.300027847,0,0,0.346865736,155.344487368,42.333333315,42.333333315,0.313085707,0.470383373,0.617827555,0.645372020,0.514748737,15,16,15,5,0,127,115,1
1776866279.560160875,264.400057793,0,0,0.283482517,181.636289819,43.666666769,43.666666769,0.555600516,0.251650652,0.355756190,0.645372020,0.477548013,8,17,15,3,0,131,118,1
1776866279.660335302,264.500232220,1,0,0.247108184,179.543568671,29.828732399,39.085633738,0.567390420,0.371951360,0.215514972,0.645372020,0.505511049,8,13,2,15,0,108,97,1
1776866279.760374546,264.600271463,0,0,0.424376027,135.360993870,48.000000032,48.000000032,0.526295075,0.498604004,0.423348466,0.645372020,0.509680734,22,12,4,9,0,144,130,1
1776866279.860184431,264.700081348,0,0,0.273362042,183.492130988,40.999999997,40.999999997,0.573059412,0.313472912,0.305050533,0.645372020,0.495284586,18,3,10,15,0,123,114,1
1776866279.960394144,264.800291061,0,0,0.211774766,196.303807981,31.666666657,31.666666657,0.288128606,0.617752011,0.442729619,0.645372020,0.472605739,16,13,7,0,0,95,88,1
1776866280.060212374,264.900109291,0,0,0.245517787,180.724210685,35.999999955,35.999999955,0.572825338,0.371100117,0.205495629,0.645372020,0.481925563,11,11,20,1,0,108,97,1
1776866280.160280943,265.000177860,0,0,0.281953274,165.933295253,38.666666610,38.666666610,0.574224118,0.255440937,0.487973371,0.645372020,0.462760842,13,1,12,11,0,116,104,1
